date,AAPL,MSFT,NVDA,GOOGL,AMZN,TSLA,JPM,XOM,JNJ,V,PG,005930.KS,000660.KS,035420.KS,GLD,IYR,EFA,EEM,IWM,SPY,AGG,TLT
2025-01-02,250.5721,428.3971,230.1345,110.4998,126.1721,149.8186,142.456,142.0644,221.2728,315.2304,161.8407,75632.0026,124734.2042,313835.7061,203.346,110.1475,108.8644,41.0939,217.5327,549.019,121.9763,109.3579
2025-01-03,249.0513,426.418,232.8439,110.515,126.2595,149.9556,140.0372,143.8572,222.1039,312.8652,160.6666,75888.7591,127915.6476,306378.2807,202.6146,110.8678,108.8513,41.5688,216.9197,548.7051,122.3366,108.8386
2025-01-06,247.8496,432.689,234.6685,109.623,126.9505,159.1514,139.8527,142.1156,224.1875,317.6384,160.5278,74825.1555,131433.6406,317180.8703,206.1125,112.0767,108.8581,41.5477,218.204,549.0613,121.9066,108.9853
2025-01-07,241.5109,411.4695,222.7416,108.9647,121.4454,157.4187,136.144,140.3401,219.7147,316.9527,158.4748,73224.8511,128123.7757,307725.4021,206.0419,113.2205,108.033,41.2176,211.7468,536.0754,121.9117,109.0222
2025-01-08,239.6971,403.7567,235.6483,110.4146,123.7284,160.9108,137.9212,139.4399,221.5505,312.7751,158.518,74221.5145,124647.803,311835.7962,206.8884,114.3548,107.3531,41.3613,215.3988,537.5589,121.7601,108.5482
2025-01-09,241.5104,403.1628,228.9797,111.9161,122.8562,165.0675,138.0063,140.5106,223.0787,310.9321,158.5144,75230.4941,128109.8337,313772.8987,205.1513,114.4823,106.8056,41.9916,213.1607,537.7863,121.7142,109.2373
2025-01-10,239.2503,391.3362,223.8765,110.4114,121.1132,165.4102,135.3608,140.5593,216.8356,308.8168,158.9088,74241.5685,128228.1992,307081.5824,204.9093,113.6671,105.5579,41.3788,209.6232,531.9079,120.4656,108.9369
2025-01-13,242.0713,394.9279,217.2398,111.442,121.0226,161.9663,137.5153,143.882,222.062,313.9358,159.16,73853.6456,128881.2408,309820.4765,202.1238,115.4331,105.2226,42.3392,214.676,536.669,120.6572,107.9716
2025-01-14,240.1565,386.0772,204.207,109.8404,118.5779,155.4979,137.8099,146.3935,222.4734,306.7242,157.2976,74938.3164,129641.2741,312277.7754,202.1195,112.6628,102.3606,41.3939,214.2943,528.0083,120.5775,106.784
2025-01-15,241.8772,388.0377,205.7016,110.1219,116.7575,151.7852,136.1413,145.1042,223.5961,305.0312,158.5019,74511.569,130092.0429,309142.0636,203.2143,111.8696,100.8001,41.0874,212.8855,527.0574,121.352,105.8292
2025-01-16,247.8349,390.8274,208.9921,109.808,114.881,154.2441,138.3897,143.3642,222.5846,306.1821,154.6912,74969.2994,129480.0446,298675.8052,200.8712,112.3066,101.4293,40.496,210.759,528.1047,121.2338,105.5606
2025-01-17,248.9813,391.3986,205.7738,107.682,110.9327,155.0715,135.7487,142.4556,221.0301,305.619,152.5569,73479.2101,133101.7906,282639.2598,199.0573,111.3163,100.3051,39.7569,211.2247,521.3478,120.5773,106.4679
2025-01-20,246.754,399.4278,208.0812,110.3003,111.5641,167.1397,136.7363,143.7437,221.2027,305.8565,151.9096,76846.4087,139863.6174,278670.5732,199.0232,110.9156,101.0926,39.8267,213.7795,526.4152,120.3972,105.6348
2025-01-21,252.6963,409.9403,209.2692,110.1001,113.1165,169.4885,138.0552,145.2694,221.5717,311.9753,154.5897,79538.9841,134026.2911,280107.8643,200.2107,113.5856,101.0941,40.8763,214.4579,532.6649,120.7161,105.2368
2025-01-22,245.7712,406.5861,201.0405,107.8817,112.3726,160.0399,134.7049,145.8027,222.2633,306.1466,154.368,77950.2739,135662.353,280106.5062,200.2067,113.0752,99.6362,40.193,210.44,525.0763,120.6958,104.9459
2025-01-23,238.1133,405.4535,193.8008,105.7623,113.0995,157.5377,135.0704,144.7812,216.63,305.2951,154.0382,77810.2165,133043.6549,281313.1332,198.1823,112.5809,98.3332,39.4604,212.3508,517.4771,120.6315,104.9751
2025-01-24,242.0537,410.815,201.9564,105.7733,117.0583,159.0369,137.1201,147.7607,213.4422,305.5424,154.5067,78010.1193,139334.5601,289422.7103,196.8784,114.0838,99.4885,39.5863,213.4136,521.085,121.3526,104.7569
2025-01-27,240.2753,408.6719,209.637,104.2266,116.0191,160.2037,138.035,148.1353,212.6035,304.8647,154.9644,78846.0674,135996.4175,295349.2297,196.5428,114.6424,100.5326,39.7843,214.8923,521.1744,122.2466,105.1832
2025-01-28,236.3681,398.5731,207.1116,101.9298,113.1876,156.9875,134.4906,146.7466,212.8633,304.1267,155.8704,78445.4076,135551.1112,301288.6259,196.6122,114.5609,98.9628,39.2021,210.1565,514.7133,121.5556,105.3682
2025-01-29,238.8199,392.7856,203.4655,102.515,114.0443,158.5436,135.093,144.7525,210.9158,304.8305,153.5644,78831.4898,133697.4568,299579.8404,195.441,116.5021,100.0853,39.2518,210.0426,513.3442,122.2711,106.244
2025-01-30,236.9635,394.8404,198.6751,101.9272,112.5352,155.606,133.7946,146.4754,212.5385,306.963,152.4057,80820.8626,133497.2871,300383.5456,194.0552,115.932,100.2181,39.2166,211.8746,513.009,122.9254,105.9392
2025-01-31,234.3892,384.9698,199.9353,100.8599,114.207,156.6345,135.6019,146.7021,211.4375,306.5121,152.8913,79505.9859,133322.243,287176.4731,194.3336,116.4541,101.1536,38.6058,212.4169,512.4791,122.846,105.8364
2025-02-03,237.8121,389.6819,202.5384,103.7012,117.1862,163.6058,134.3875,150.832,212.6084,308.3801,152.4887,80564.7158,136342.7988,289384.7171,195.1835,116.5248,101.6256,38.7462,215.1968,517.2983,123.2662,104.0354
2025-02-04,242.592,388.7423,195.41,102.4864,116.238,165.6157,136.0362,153.1089,213.3166,313.2605,153.7623,79680.9489,134254.9632,298975.5263,195.1579,118.0764,101.0533,38.4464,215.6991,519.6899,123.3961,103.0739
2025-02-05,249.3957,399.9004,209.9995,105.6646,120.1947,173.6064,136.4406,154.2823,216.5674,324.0409,156.0983,81909.9136,135735.5025,302943.4008,194.3402,120.9987,101.3167,39.2303,221.2112,529.8954,123.5617,102.0965
2025-02-06,249.0898,407.3145,216.3124,107.6247,124.892,174.5296,136.4057,156.824,219.8016,329.6574,158.5942,81805.4615,138835.2036,311202.8294,191.0231,119.9181,101.21,39.8889,219.5179,538.0201,124.1691,101.0397
2025-02-07,249.4267,407.6452,217.972,106.6753,126.8741,181.2037,137.7801,157.7051,220.6697,333.3099,157.0473,84620.1788,137510.6653,312688.6384,191.2538,120.7917,103.0926,39.9725,220.2531,542.2135,124.6824,102.103
2025-02-10,252.3767,413.0541,218.4269,107.3638,128.1797,184.1198,140.6736,158.9826,220.517,334.5439,158.1178,86182.2563,139845.5594,317881.5618,191.4094,121.9712,102.4019,40.8353,224.5328,548.7772,123.9243,101.1012
2025-02-11,262.3989,409.6876,219.9703,108.3594,130.1238,184.8191,144.3866,157.4909,219.776,344.5991,160.538,84807.644,138874.0311,318316.4844,190.6671,124.376,103.7484,41.2908,229.057,556.8899,124.5546,100.7179
2025-02-12,267.6279,414.5633,228.6041,110.7823,132.2877,185.9458,144.95,159.1515,223.4832,345.9882,160.581,85475.4028,140287.1378,322731.1921,188.6859,124.6522,103.6328,41.6696,230.5074,561.3958,125.1407,101.1447
2025-02-13,266.8514,411.6178,218.1327,110.4576,129.0493,180.0482,142.3914,158.0588,222.9825,343.9233,161.0323,82494.4707,134537.4976,313509.2753,188.114,124.6228,103.789,41.3873,230.038,554.3509,124.8268,101.8812
2025-02-14,273.6372,408.0698,222.9094,111.0692,131.1985,181.9068,145.1524,156.3804,226.6257,351.2569,161.3912,83346.4263,131349.8795,317862.3179,191.5536,124.7409,105.0462,41.0703,231.8156,559.7553,124.9618,102.6974
2025-02-17,273.2003,412.6342,227.1738,109.5997,131.015,179.2599,143.6242,157.4211,225.7201,343.0471,159.9917,83128.5412,130685.2292,313261.2485,188.721,124.323,105.7761,41.1039,238.7039,560.4678,124.6259,101.7241
2025-02-18,280.2169,419.9977,246.2667,109.2989,132.4308,193.8795,144.4744,160.604,229.5219,347.2888,163.5048,82437.5485,137259.5052,314891.9716,187.1728,123.7547,106.9812,42.2403,248.1236,570.5529,125.0632,102.4962
2025-02-19,282.4664,421.7463,250.8985,109.1429,130.9023,199.4701,145.5061,158.1154,231.9441,343.6497,161.7453,82111.5331,139749.7536,320927.5899,187.4925,123.9704,107.4594,41.7121,254.6122,571.4089,125.842,101.6718
2025-02-20,281.2805,418.4376,253.827,107.9396,132.9481,204.1443,147.101,156.214,235.7218,344.1624,162.3539,82613.0481,144515.4522,317270.317,185.2997,124.6355,108.8611,42.0688,260.7647,574.923,125.942,101.8839
2025-02-21,282.626,423.1841,253.1908,108.0484,131.9369,208.1637,147.8393,157.4558,236.5023,345.4776,162.4917,83924.8917,146547.4149,321493.3382,184.2063,123.876,108.4138,42.2209,262.519,577.2437,125.6836,102.4958
2025-02-24,290.3791,434.223,268.1476,109.6983,135.301,213.773,152.5154,161.6704,242.117,346.3046,163.0525,83901.5854,149613.2312,331890.5147,184.4816,126.6753,109.1281,43.4346,262.4433,588.0235,126.2594,100.8417
2025-02-25,287.6597,435.579,276.3969,110.3356,132.2408,219.6704,150.3213,162.8409,239.9966,350.6887,162.4688,85385.0788,151960.3188,327000.9511,183.7282,128.7759,108.5965,44.3203,267.363,589.4339,126.4422,102.0885
2025-02-26,289.8402,430.4142,272.438,111.2489,131.5703,217.186,150.7389,158.215,239.5412,357.7131,160.0422,85297.2539,148112.0778,319958.9323,182.9825,129.715,106.1161,44.0908,268.2594,588.0279,126.5957,102.9951
2025-02-27,293.8111,435.9312,278.6731,111.7065,132.4243,217.895,154.8216,156.0844,238.274,357.9932,160.6683,84563.256,148510.0505,315605.2078,182.7321,129.762,106.4178,43.7975,267.8343,590.2715,126.3763,102.4106
2025-02-28,296.2424,440.174,275.6931,111.7389,132.5,211.4039,153.5655,157.0136,235.3101,356.8618,158.9762,84518.353,145246.3398,318558.809,181.1936,129.9543,105.8946,44.4219,265.4488,587.7926,126.6311,103.0309
2025-03-03,294.4655,443.4216,266.1138,111.6578,134.6943,219.6625,151.9293,154.8955,236.1573,363.2587,161.5686,83867.669,149425.7363,318034.8092,182.5049,131.6131,107.9069,44.7235,263.4635,589.1069,126.6822,103.3301
2025-03-04,295.1605,448.7004,259.9297,112.951,135.827,227.3656,154.008,157.608,238.5785,364.8296,161.0656,83669.4409,150658.7031,319564.9979,181.0321,131.772,107.6454,44.438,265.4437,589.3533,127.1834,102.9868
2025-03-05,301.5149,447.9054,267.1451,114.303,137.5178,235.8726,155.4622,160.8692,237.7749,362.3291,159.1799,85020.2421,149561.1999,330394.5856,179.629,132.5584,107.6447,44.5198,262.2587,591.3647,128.4814,104.3211
2025-03-06,311.478,458.7857,288.5084,118.8037,140.4722,251.96,160.7578,161.3899,239.8045,370.7553,161.1471,88012.2012,153276.9987,334054.0823,179.186,133.8787,107.4826,44.5367,270.7082,603.9718,128.3462,103.2844
2025-03-07,307.5518,459.2429,291.485,120.1383,137.881,233.3797,161.3917,161.6288,238.3895,367.6362,162.0144,88669.7668,155437.7452,339396.2085,178.6353,133.9449,107.6698,45.2191,270.5266,601.6532,127.5547,103.8106
2025-03-10,308.8594,460.8113,290.7323,119.1188,135.8461,234.1627,160.8401,163.6098,237.6583,372.4421,163.6175,87086.5483,155333.4162,339114.3422,179.9872,135.7126,107.9494,44.8672,272.5966,602.1914,127.4517,104.132
2025-03-11,313.6876,474.3476,284.9137,116.8146,134.2006,240.4025,160.2925,164.7072,239.5301,369.8598,163.0507,86287.7292,155559.9233,336823.195,180.4537,135.0225,108.5161,45.0976,269.9839,601.2057,127.4211,104.1079
2025-03-12,316.2077,480.6839,293.2406,118.4842,135.9478,246.7716,159.599,164.5572,243.0915,377.2928,163.5347,87160.0363,158656.09,331088.569,180.035,136.0802,108.3202,44.6464,273.2794,605.8536,127.1337,104.6941
2025-03-13,313.7163,472.49,289.0854,118.5035,136.0328,230.8101,162.1301,162.6393,238.591,369.414,162.4728,86120.6976,156245.4304,322205.0469,179.1499,134.0361,106.8015,44.6903,268.6513,598.5339,127.1366,105.8236
2025-03-14,321.1053,473.7889,274.235,116.6613,135.6791,229.9944,159.5647,161.664,239.0325,366.784,162.7636,85523.4408,162634.5964,334263.6948,177.4648,132.0494,106.4814,44.4718,267.2361,594.4062,126.6252,105.9433
2025-03-17,321.1988,468.968,278.9599,118.6036,136.1552,234.394,159.0724,165.8109,240.2757,359.991,164.6244,84689.8883,164000.212,335628.4175,178.8229,132.0088,106.5074,44.0011,264.5115,594.451,126.4523,106.5467
2025-03-18,323.1873,474.3672,277.6455,119.3788,138.7152,232.7822,159.0035,168.3744,240.3747,370.5552,166.4158,83272.4493,163031.7232,332436.541,177.5964,131.9976,105.5668,44.4304,265.4758,598.2359,125.9743,106.7351
2025-03-19,319.6111,478.7705,282.5341,119.1416,138.1505,224.7401,159.8109,171.5267,236.9962,370.85,165.9192,82041.5509,161124.0215,340328.4528,179.0291,132.3511,104.9127,44.5176,264.5898,598.2374,125.6015,107.7504
2025-03-20,315.7107,474.5114,283.8957,118.9389,137.788,218.7498,161.4992,171.6527,236.2103,368.505,165.3514,78545.5035,168510.037,342818.6285,176.7193,132.7384,105.7792,44.2241,264.8611,595.3374,124.4613,106.4114
2025-03-21,318.4351,469.2745,284.465,115.8782,136.25,197.3628,159.3567,172.077,232.7324,367.4134,164.6105,77668.9648,167548.778,344963.7061,177.3866,130.4593,105.2242,44.2053,259.5387,590.1305,124.461,107.3663
2025-03-24,320.1555,468.0723,295.7277,114.2543,137.6818,200.4222,161.1124,175.2795,234.622,369.9072,164.274,78785.6002,165138.4816,352238.2417,176.6832,130.935,104.9574,44.2902,255.9578,593.6692,125.3646,106.4607
2025-03-25,321.3737,476.9661,310.5027,115.5045,139.9066,200.2101,164.9695,176.9703,237.7723,376.6356,164.0248,78656.8494,162309.4422,345484.8867,174.7685,132.8198,105.8271,44.6888,259.0944,603.2098,125.6785,105.3825
2025-03-26,319.4323,476.0996,305.0257,114.2706,138.09,199.2003,169.5045,175.5521,241.6122,386.0192,163.7332,80010.393,165301.444,335930.7929,171.0195,133.2244,106.861,45.0547,258.1405,605.6007,126.0868,106.234
2025-03-27,320.5052,486.7134,299.0508,114.4073,137.8248,198.5658,169.6092,177.0448,241.0428,392.8216,164.6034,80337.2945,174909.9528,334759.8521,171.2699,135.3923,105.8132,45.1548,257.6113,607.1245,126.1828,106.4437
2025-03-28,325.4008,493.2952,310.2142,114.872,137.1638,199.2654,171.0406,176.6924,242.4376,393.1431,165.6721,79478.8411,178433.801,337831.7333,172.4393,132.757,105.7405,45.017,260.4191,610.3213,126.3554,106.8294
2025-03-31,319.4681,488.0028,308.4437,110.3086,139.0576,205.0004,172.4588,174.0156,240.7247,391.431,163.5616,78905.083,175685.3008,334582.1867,172.4019,133.6878,105.9118,44.4865,255.5853,604.4923,127.1081,106.9826
2025-04-01,321.3495,480.0516,295.2358,108.8444,141.4914,198.5522,169.5193,171.6577,241.5857,390.442,163.7686,79110.4475,179641.3614,338605.223,169.8579,135.2439,104.5909,44.1204,254.72,602.7782,127.6988,107.1661
2025-04-02,318.8867,489.9015,279.7987,109.1153,139.9366,195.9172,169.1926,167.7581,240.2374,391.6911,163.2925,79006.1052,178178.872,330112.8596,172.5739,135.5268,105.3711,44.6903,252.1181,601.3507,127.3108,107.541
2025-04-03,321.6489,499.1825,288.3175,106.4694,138.911,184.6293,170.0347,168.6046,239.9279,389.3991,163.9576,78660.997,177929.1156,337508.6605,171.9437,132.6498,104.8467,46.1652,252.1687,603.5557,125.5984,107.3408
2025-04-04,323.8342,502.4415,305.0469,105.933,139.0361,180.5203,168.1841,166.2288,237.8707,388.3416,164.8886,78737.5561,177228.1539,324251.4424,170.6246,134.2382,104.9802,47.1023,252.6757,603.6494,125.0983,108.0187
2025-04-07,321.9632,497.8081,304.2601,102.8514,134.2148,166.6423,165.8723,162.7469,236.5838,379.2154,164.5936,77436.2875,172821.1069,320942.8606,171.2462,132.5241,103.5325,46.0507,248.1159,596.1339,125.17,106.8141
2025-04-08,324.8357,505.8205,310.0583,101.6716,138.6543,173.3543,168.3687,163.5162,238.7211,385.2813,166.7427,78966.7517,170520.5416,327775.6018,170.1027,135.8739,105.4248,45.2447,254.166,603.6615,125.6196,105.5472
2025-04-09,330.8814,513.6835,323.6976,104.7876,141.6395,177.948,173.5405,162.7166,245.1967,389.0609,169.0596,79332.3478,175075.5523,336859.8389,172.3062,138.6419,105.3411,45.6059,260.902,615.0083,124.7165,107.157
2025-04-10,332.175,523.4381,301.392,105.7131,140.3706,173.5426,174.8901,163.8056,246.0106,392.7448,170.0077,79009.8064,182610.9579,339991.3975,172.3067,137.1647,104.3243,45.4289,261.3706,613.583,124.6837,106.9874
2025-04-11,329.0076,527.8667,296.9305,105.5532,143.2949,178.8409,174.7981,166.6703,246.4058,395.1041,170.1719,78612.0109,178387.346,342023.4051,171.8913,136.3287,103.4655,45.8359,259.7837,616.5164,124.7649,107.4502
2025-04-14,330.9998,522.4732,306.722,105.1489,146.5185,173.8755,173.7625,164.2384,249.431,391.2786,168.0882,79411.8541,175186.0314,343123.6121,171.9502,136.5266,103.6011,45.8991,260.2591,618.5909,125.1019,107.6429
2025-04-15,336.3194,524.3446,318.9998,107.6564,148.399,174.8781,177.1008,164.4263,253.1261,400.6457,165.7163,81559.0398,179003.9918,337479.0541,171.2615,139.1396,103.2992,46.4406,265.0646,624.1216,124.8781,109.9211
2025-04-16,335.0314,503.1387,294.046,107.3469,147.8864,165.9527,171.834,162.0217,250.3073,388.5133,164.3281,79096.7609,174890.0729,332909.4281,171.305,138.3625,103.3946,46.6651,265.224,614.6153,124.7494,109.4551
2025-04-17,341.4436,516.6048,313.5445,109.1018,147.5188,165.6047,173.9331,163.5709,253.4599,405.0118,165.2501,79693.7159,178267.5348,336735.1638,173.9607,139.2047,103.4334,47.1443,265.7388,625.6358,125.3425,109.4999
2025-04-18,339.185,519.1234,315.2713,109.5496,145.2132,162.7209,171.2267,163.2501,252.3809,410.199,162.7827,78131.6933,178484.1579,336871.2518,175.7359,136.5262,103.9998,47.0448,264.6823,622.8193,125.079,108.1973
2025-04-21,345.0062,537.2324,331.7513,111.0706,145.8913,162.9565,170.8339,165.8723,254.0513,421.6538,161.8551,78983.2265,183965.8775,336867.8266,177.5763,136.5884,104.2562,47.2138,268.0471,631.6233,125.419,107.0655
2025-04-22,342.6695,550.7471,331.2158,110.6579,142.846,162.0878,171.5835,164.4265,254.6578,429.3886,158.98,79839.579,185068.828,328412.7008,178.8185,137.3231,104.9257,46.4329,267.284,632.4843,125.0784,106.9877
2025-04-23,340.5944,544.9817,329.1993,110.8806,143.998,155.462,168.5341,165.8708,253.9009,433.2412,160.1912,81364.7615,186911.4082,334958.9397,178.7778,136.8826,104.0618,45.7964,269.3513,630.1651,125.9045,106.0519
2025-04-24,341.9575,547.7764,320.1339,110.0591,148.7865,147.7528,167.3322,160.9065,252.5157,432.8748,157.035,80725.5713,189785.1798,323077.4838,181.201,134.5708,102.8305,45.8839,268.7931,629.5315,125.595,105.7391
2025-04-25,346.9126,560.0429,329.2618,111.7727,147.7933,155.8111,171.2246,159.5658,255.0218,434.0039,154.9409,82215.9249,189999.7355,323823.8759,181.6621,135.7105,103.2454,46.6435,267.8494,635.9258,126.1492,105.3309
2025-04-28,339.5965,560.515,331.3725,110.3184,145.1494,154.8459,172.5686,160.8501,252.8088,431.7399,154.9658,81623.2449,191727.6679,329236.8655,183.3981,135.195,101.1644,46.2569,268.1951,630.3879,126.6299,106.2619
2025-04-29,337.1142,556.3125,321.7998,109.1862,146.7456,151.8389,169.6403,159.4066,248.3259,421.1423,155.7199,81578.9512,191401.5446,336721.2091,183.6155,134.7766,100.3955,46.3105,265.7163,628.1731,126.5824,105.7392
2025-04-30,327.318,559.1474,322.1252,107.8011,145.3512,151.1881,167.3017,159.735,246.4562,421.3912,154.5837,80198.4854,186284.0845,324271.7962,182.6938,134.3512,100.9486,45.3953,263.0858,625.2492,126.6406,105.7083
2025-05-01,324.2065,552.707,307.4644,106.2899,142.3363,142.1928,162.9773,160.5543,246.5323,415.2058,153.9009,77586.4289,188602.5006,323192.2729,180.6077,132.6597,101.288,45.1862,257.6484,614.1737,126.7248,105.2472
2025-05-02,327.2752,569.7292,324.6324,108.8447,143.1214,146.7506,163.0504,166.6642,249.3596,421.2515,155.5206,78727.744,189465.3972,323667.0473,181.6887,134.7817,101.2811,46.0414,261.6533,623.097,126.8833,105.0459
2025-05-05,330.6145,574.2291,337.2093,109.9534,144.912,141.7166,166.3922,164.691,251.7251,421.9678,155.2027,79772.5915,193784.2617,327779.1435,179.9579,135.8128,101.0407,45.6055,264.7201,627.2843,125.9935,105.2368
2025-05-06,326.5412,573.7214,318.3988,108.7181,142.9807,143.3326,167.9891,162.8427,252.3615,416.5337,158.5236,79172.6505,191748.7872,331622.4172,180.0188,133.533,100.6262,45.3484,265.5804,627.4536,126.6152,105.2559
2025-05-07,330.8267,578.9966,330.3535,110.7573,146.6972,147.5635,171.0115,162.5719,252.4429,421.4743,160.1234,80839.3061,199230.8794,340918.596,181.8032,133.5022,100.1782,45.9975,269.5609,635.6383,126.8914,105.7309
2025-05-08,329.1492,571.7752,332.8221,108.3858,146.1006,144.6023,167.7197,159.6546,247.8355,416.5893,159.9925,79302.3612,191144.28,325920.3932,182.4459,131.5944,100.5313,45.8443,268.7843,629.4746,126.7195,106.3187
2025-05-09,332.8854,567.7717,328.3016,106.7919,146.8129,147.2411,169.0031,160.332,244.881,415.0193,160.0198,80162.5469,189739.0758,320315.1959,181.5461,133.0989,101.1384,46.2215,268.9752,629.2931,126.7809,106.9509
2025-05-12,334.3865,577.5127,338.8796,108.4228,148.4746,151.1172,172.5156,157.8301,247.5058,421.8625,161.9888,82159.1257,192540.1,329651.7293,181.7995,132.8725,101.6698,46.2625,276.2186,641.3483,126.3039,107.1584
2025-05-13,341.7252,587.8427,345.0514,110.4862,149.9218,161.2404,174.3392,160.1766,248.4217,429.151,161.579,82828.1254,192634.5117,336607.0515,184.8249,135.5201,102.7413,47.1688,279.6983,648.4352,124.895,108.3197
2025-05-14,332.678,577.574,320.9832,108.6398,146.8546,157.8152,171.4566,157.3284,245.6232,426.1512,159.8588,80793.8109,196148.0165,339415.7009,184.2928,130.6081,99.8437,45.7102,272.2261,633.4797,124.6888,108.3155
2025-05-15,317.5077,565.7667,299.4762,105.4124,139.1858,142.2068,168.031,156.8148,239.6914,409.5212,157.6319,79102.1466,182535.9991,333222.8303,185.7954,129.2379,98.8605,45.2009,260.3537,611.5783,124.3901,109.3641
2025-05-16,315.6899,566.8684,305.2858,105.8212,135.5807,135.4294,166.2085,151.9417,243.192,406.7183,157.3521,79221.0974,177550.8107,337266.3378,186.7184,128.9692,98.4464,44.4635,261.1146,605.1197,125.251,108.791
2025-05-19,318.6397,578.2413,316.2751,108.0061,133.1346,144.6063,167.4501,154.8041,243.0769,403.4191,157.7465,80239.4465,178658.0441,347978.9253,189.3766,128.3047,100.1617,45.1132,263.496,612.3413,125.5677,109.4059
2025-05-20,316.0011,569.3372,325.9052,106.9236,131.4174,140.9452,164.975,153.3471,245.5477,397.6523,157.7671,79145.5206,182814.6225,351286.0048,189.1587,129.3653,100.6734,44.1501,264.4668,609.5546,125.1824,110.7624
2025-05-21,312.8047,572.3724,333.1558,107.5531,130.8393,141.6964,167.0924,151.4747,244.5688,392.9946,157.0351,80568.8205,182672.8283,341640.3477,191.1654,128.0084,99.4685,44.417,266.6316,608.4379,125.2127,111.1026
2025-05-22,315.9906,584.2478,348.1778,107.8306,133.6634,140.7458,169.0986,154.2999,248.5343,394.3048,159.3533,82172.853,180876.2727,355988.1038,191.6806,128.1284,100.0044,44.9222,269.8941,612.7194,124.7106,112.2316
2025-05-23,313.1038,571.7341,343.5768,107.217,130.0306,144.7521,163.539,155.3512,251.7099,391.1309,157.2827,79774.883,179867.7646,355315.9729,192.8048,125.7655,99.6166,44.8063,269.0969,607.241,125.2312,113.2746
2025-05-26,313.3995,567.3181,352.4264,108.114,127.803,149.899,164.2285,152.4171,256.3067,393.1183,155.6918,79342.9619,178097.4539,352952.0919,191.2509,126.3133,100.529,44.8465,274.2973,608.9302,125.3537,112.3444
2025-05-27,312.9103,567.4505,377.2905,108.8666,131.3274,155.4772,167.065,155.4084,261.1869,396.1329,156.2879,80571.5734,178295.3841,354057.0075,190.4185,127.8147,99.9514,45.2764,278.3658,614.4235,126.324,112.3385
2025-05-28,312.8771,565.0581,395.8353,107.4779,134.1918,154.7329,165.26,155.3757,263.4407,397.4904,157.5849,81584.0075,187332.8391,351381.1895,189.9156,129.6472,99.9128,46.5215,280.6708,617.8118,125.7122,112.2139
2025-05-29,315.9471,566.6723,402.9981,107.6845,132.7669,154.3088,163.5221,154.978,260.7345,393.9863,157.2328,80423.8118,185674.9327,352554.5817,190.0475,129.7787,99.1935,46.2737,284.9465,620.7462,124.9901,111.5922
2025-05-30,318.665,558.3373,391.9041,106.5474,130.9051,158.9631,164.3346,153.134,256.1673,393.719,156.9152,79692.0585,184091.0412,339477.0342,190.1125,128.136,99.4582,46.4457,283.0712,617.0643,124.7778,111.4518
2025-06-02,320.6136,564.6283,387.7553,106.9401,128.4616,157.7194,164.8181,153.6124,257.7283,392.0182,157.3492,79876.0224,186195.7478,346969.5587,189.5907,128.5296,99.5627,46.9269,284.5431,620.7813,124.725,111.4792
2025-06-03,324.5286,555.7399,387.3698,105.879,127.7025,146.911,161.7111,151.7207,259.4464,392.9113,157.477,81991.4125,178202.1277,338818.8424,190.6611,127.6099,100.9823,46.4949,287.714,618.2529,124.5411,110.843
2025-06-04,329.5467,563.7816,402.9434,105.9317,132.2202,157.2767,164.063,153.5732,258.4941,396.3337,160.4179,82635.4561,180971.2915,349733.9398,190.043,130.4834,101.7554,47.1221,297.0627,627.2659,124.2573,112.2316
2025-06-05,335.2725,577.6019,406.4711,106.841,138.0999,169.1948,169.2197,150.9882,265.4639,413.0391,161.0202,84890.9468,181591.152,354974.7216,191.3508,133.4575,102.2121,48.0743,308.774,645.0913,124.1684,112.534
2025-06-06,332.9484,561.8204,397.8546,106.1277,133.025,156.8142,164.5963,152.0327,263.5701,402.8594,158.7196,82738.5086,167486.8297,355086.0864,189.1971,129.1076,102.4583,47.5037,303.0643,635.2513,123.3249,113.5478
2025-06-09,315.8843,550.3316,376.3857,103.5301,128.2823,149.5491,157.336,148.9357,255.4325,393.5274,156.2492,81260.8934,162405.1441,354584.9284,188.9156,128.4928,100.2068,46.461,287.9431,613.1916,123.5485,112.4098
2025-06-10,314.0718,545.0413,372.5009,102.8518,124.9679,150.2257,155.7259,146.0362,254.769,395.0022,154.9746,79981.6508,159783.5791,354549.7204,188.4537,126.683,99.3862,46.6549,283.3502,606.4875,123.1899,112.8964
2025-06-11,319.2519,549.8024,366.3801,102.681,125.6894,151.3993,155.6094,147.1442,261.9875,392.8145,155.5231,80538.3711,162167.0728,354439.8015,189.7348,124.6525,99.4388,46.0976,282.1114,606.5942,123.8911,113.2082
2025-06-12,320.9952,553.2645,402.3355,106.6254,125.8029,163.7314,160.8017,147.524,261.7394,394.3775,158.9526,78141.5475,155539.0557,358839.5527,186.7916,124.5558,101.2185,46.2435,283.6461,612.4144,124.149,112.355
2025-06-13,323.9674,564.909,422.1604,108.6488,128.7119,174.4418,165.2506,150.3629,264.3554,405.6974,160.7635,79507.0373,164842.1056,359833.4569,187.2684,122.6577,101.7718,46.0619,289.9034,618.5391,124.5801,111.9773
2025-06-16,330.6074,561.1094,392.01,106.8419,129.2541,164.8801,163.8033,151.7338,263.3746,405.067,158.905,79289.3719,167862.3459,352291.0917,184.4422,122.0051,99.6236,45.2717,285.5847,608.7307,124.7979,111.7371
